id,name,artists,album,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
755Ix3luqbftclaH06l5G9,Aayarpadi Maligaiyil,S. P. Balasubrahmanyam | ,Sri Krishna Ganam,2002,27,0.524,0.379,5,-11.635,1,0.078,0.914,1.46e-05,0.162,0.648,142.348,271579,3
6KYO3lxxVzKdb4zcyEgkaS,Je Ne Veux Pas La Fin De Nous (I Just Can't Stop Loving You) - French Version,Michael Jackson | ,Bad 25th Anniversary,2012,37,0.65,0.508,5,-7.993,1,0.0339,0.601,0.0,0.0828,0.222,100.149,247933,4
5oFnrSf3YWf4AO6rIy9f96,CEO in the House,Nakul Abhyankar | Blaaze,Sarkar (Tamil) [Original Motion Picture Soundtrack],2018,47,0.659,0.895,5,-9.333,0,0.0573,0.039,2.39e-05,0.0561,0.784,150.08,232559,4
7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,Toni Braxton | ,The Heat,2000,70,0.739,0.947,11,-1.916,0,0.0411,0.00916,3.14e-05,0.326,0.766,88.009,261933,4
5bym0DjWNziaz2v4vx9OVl,Pesadhe,Yuvan Shankar Raja | Harihara Sudhan,Thirudan Police (Original Motion Picture Soundtrack),2014,41,0.697,0.797,5,-6.857,0,0.0398,0.386,3.06e-06,0.103,0.655,139.985,283286,4
3JKFN3393ZQitMIls4WXoX,Mermaid Bar,Maya Hawke | ,MOSS,2022,40,0.567,0.348,4,-11.897,1,0.0314,0.909,0.00152,0.0905,0.549,114.898,216829,4
5K7homYDgB6KWuhdtg6wP7,Pogiren,Santhosh Narayanan | Kalpana Raghavendar,36 Vayadhinile (Original Motion Picture Soundtrack),2015,39,0.518,0.552,0,-8.647,0,0.0476,0.772,0.000153,0.13,0.182,119.895,226570,4
2goLsvvODILDzeeiT4dAoR,Believe,Cher | ,Believe,1998,82,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,239027,4
2OdCCV8SnRZ1VfbZ0yLWKA,Ulagil Yentha Kathal,Sundar C. Babu | Hariharan,Naadodigal (Original Motion Picture Soundtrack),2009,26,0.674,0.559,2,-11.032,1,0.03,0.489,0.000109,0.086,0.285,139.987,318093,4
0F4FejjWi3bf5vGOkuQwPS,On My Own,Darci | ,On My Own,2018,78,0.767,0.593,4,-5.901,1,0.0413,0.0324,4.5e-06,0.0878,0.579,130.007,171692,4
442j8VxaB60dWf9cBFuX5w,Almost Is Never Enough,Ariana Grande | Nathan Sykes,Yours Truly,2013,71,0.324,0.327,2,-7.494,1,0.0409,0.825,0.0,0.101,0.334,81.328,327773,4
1qHQ6U2HSSddaH6LYs5M9t,Mukkala Mukkabla,Mano | Swarnalatha,Kaadhalan,2014,61,0.866,0.47,0,-15.404,1,0.127,0.0518,0.00584,0.101,0.52,119.834,323344,4
6F0C7tQO4QgvsHK4FDFVlE,Kush Ups (feat. Wiz Khalifa),Snoop Dogg | Wiz Khalifa,COOLAID (Clean Edited Version),2016,38,0.583,0.867,1,-2.871,1,0.0956,0.0163,0.0,0.253,0.57,149.395,237040,4
4Q7koDMmMTgGravh0cyAV1,Avatha Paiyya,Yazin Nizar | Vandana Srinivasan,Paradesi,2013,20,0.682,0.463,4,-10.682,1,0.0471,0.769,0.000967,0.0904,0.136,119.993,339108,4
26liGJfeDiHLVn0qTETkt1,Blueberry Yum Yum,Ludacris | Sleepy Brown,The Red Light District,2004,63,0.962,0.637,9,-5.553,1,0.106,0.0368,0.022,0.156,0.311,126.707,235093,4
20rYamcU4rIcY5cTIphVAm,Chinna Ponnuthan,Mano | K. S. Chithra,Vaikasi Porandhachu (Original Motion Picture Soundtrack),1990,43,0.689,0.672,11,-5.028,0,0.0397,0.725,3.77e-06,0.0787,0.926,140.381,300715,3
5GbsIFdi7zHQQRDjuxovgQ,Koduvaa Meesai,Vidyasagar | Koduvaa Meesai,Dhool (Original Motion Picture Soundtrack),2003,18,0.759,0.888,5,-6.739,1,0.129,0.175,5.08e-06,0.0442,0.849,147.973,286013,4
2aGw77pZqli064JiPuXYRi,I'm Like A Bird,Nelly Furtado | ,Whoa  Nelly! (Expanded Edition),2000,76,0.623,0.607,10,-5.113,1,0.0353,0.147,3.29e-06,0.227,0.614,89.654,243160,4
2xB46Bj9HZ4cr058yN4Pla,Secrets,A Boogie Wit da Hoodie | ,Artist 2.0 (Deluxe),2020,81,0.539,0.648,4,-6.008,1,0.0619,0.118,0.0,0.362,0.403,91.066,133331,4
2fDHuS1PTkHBbCWWZF1ph9,Folsom Prison Blues - Live at Folsom State Prison  Folsom  CA - January 1968,Johnny Cash | ,At Folsom Prison,1968,70,0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,162653,4
63brgJhrcNFW8ncUhM1mhG,If,Pink Floyd | ,Atom Heart Mother,1970,48,0.508,0.103,6,-21.981,0,0.0293,0.918,0.618,0.108,0.196,102.977,270773,4
3M9G4jJAgDLB9ycinua8Wo,"Kaavaalaa (From ""Jailer"")",Anirudh Ravichander | Shilpa Rao,"Kaavaalaa (From ""Jailer"")",2023,79,0.844,0.759,11,-6.829,0,0.0498,0.0386,0.0731,0.0813,0.479,131.913,190909,4
7C0rG4oWO7VeZcffyW1sK9,Mr. Roboto,Styx | ,Kilroy Was Here,1983,62,0.663,0.482,1,-12.093,1,0.0479,0.186,0.0,0.0521,0.314,144.13,328707,4
0sSl9LFCzQAunHx9T1Un3O,Need a Best Friend (feat. Lil Quee and Quando Rondo),A Boogie Wit da Hoodie | Lil Quee,Hoodie SZN,2018,50,0.696,0.52,0,-6.361,1,0.294,0.06,0.0,0.118,0.359,165.105,204329,4
3ZtbfxTZeYuMXqNL9FNSSG,Thanjavoor Jilla Kaari,Mani Sharma | Hemachandra Vedala,Suraa (Original Motion Picture Soundtrack),2010,65,0.882,0.749,0,-6.095,1,0.0965,0.0644,0.00506,0.0826,0.766,118.972,316613,4
4rYLpaNFzt6pkQnrCvVHUw,G.U.Y.,Lady Gaga | ,ARTPOP,2013,67,0.616,0.919,5,-3.468,0,0.0401,0.0141,0.0,0.117,0.572,110.008,232667,4
0jCZ3xX2xZTWMUnQMk1Vig,Indru Netru Naalai,Hiphop Tamizha | Shankar Mahadevan,Indru Netru Naalai (Original Motion Picture Soundtrack),2015,65,0.536,0.591,0,-5.377,0,0.0292,0.463,0.0,0.133,0.347,128.056,185216,4
2RIffyPW0BjQ6rl6XnEHj3,Marimuthu Marimuthu,Bharadwaj | Deva,Kaadhal Mannan (Original Motion Picture Soundtrack),1997,38,0.694,0.805,10,-14.549,0,0.0713,0.661,0.483,0.167,0.953,80.831,288547,4
00QAndVDVfNqNWYdWAhEan,Who Wants To Live Forever - Remastered 2011,Queen | ,Greatest Hits II,1991,51,0.135,0.399,4,-8.67,0,0.0361,0.577,0.00104,0.115,0.0383,87.476,295347,5
3OzH5g28eS9rY5O0DAbaUo,Mugilo Megamo-Duet,Yuvan Shankar Raja | Ramya NSK,Megha (Original Motion Picture Soundtrack),2013,2,0.618,0.408,2,-10.042,0,0.0274,0.641,0.0744,0.103,0.311,129.982,362242,4
51qHFPySDXiQYgpVq48s6B,"Thanga Thamarai Magalae (From ""Minsara Kanavu"")",S. P. Balasubrahmanyam | Malgudi Subha,Hits Of Vairamuthu,2020,58,0.732,0.471,6,-11.214,0,0.151,0.0561,4.07e-05,0.0319,0.866,172.095,302667,4
6lKzWhkFHCeeBrjPP5KtHc,Light Headed,Kina | cøzybøy,Light Headed,2018,38,0.576,0.198,9,-16.918,0,0.0412,0.402,0.0523,0.109,0.15,100.053,156006,4
44hY7Urzo7vsWN98RlIAQo,Childhood Memories,mell-ø | Ambulo,Afloat Again,2020,53,0.679,0.201,2,-10.502,1,0.0427,0.895,0.925,0.109,0.36,80.011,97322,4
7hrrhtzmyTcULmNlYlcxJO,Suga Mama,Beyoncé | ,B'Day,2006,43,0.682,0.939,9,-4.054,0,0.284,0.226,0.000315,0.346,0.615,93.81,204813,4
0lrAbe2xUSQSfShSyDAqwK,Rangeela - Live,A.R. Rahman | Sujatha,A R Rahman - Live In Dubai - Hindi,2000,4,0.797,0.81,10,-9.487,0,0.0744,0.0119,0.24,0.322,0.565,113.015,330840,4
5m5THqRa6jHwKYLMWp2DEW,Loving You,Cannons | ,Loving You,2023,63,0.708,0.746,3,-6.01,1,0.0565,0.0408,0.00178,0.0815,0.672,111.032,194595,4
3NZJlJemX3mzjf56MqC5ML,Forever,Chris Brown | ,Forever,2008,79,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573,4
7AUOZzM5P8UDuA0zga0PP8,Science Fiction/Double Feature,Richard O'Brien | ,The Rocky Horror Picture Show - Original Soundtrack,1975,59,0.417,0.281,9,-15.174,1,0.028,0.515,1.12e-05,0.0705,0.311,90.261,272449,4
2rNqVCjlR9Zc9XlVLBRvS2,Ennai Panthada,Harris Jayaraj | Srinivas,Ullam Ketkume (Original Motion Picture Soundtrack),2005,29,0.659,0.562,2,-8.069,1,0.0384,0.0514,5.55e-06,0.12,0.445,99.978,292143,4
0tGDZZSrqhodrVMMMZNZ4X,On The Road Again - Live,Johnny Cash | Willie Nelson,VH-1 Storytellers,1998,27,0.41,0.757,4,-8.44,1,0.62,0.789,0.0,0.961,0.6,107.54,91907,4
1B02UI29t3PTh3m98absaP,"Naa Ready (From ""Leo"")",Anirudh Ravichander | Thalapathy Vijay,"Naa Ready (From ""Leo"")",2023,84,0.726,0.805,1,-5.576,1,0.153,0.081,0.00784,0.0318,0.572,87.956,248182,4
3Etoh6lIZlUmrvGAkya3xl,Act My Age,Hoodie Allen | ,People Keep Talking,2014,38,0.639,0.888,7,-4.988,1,0.207,0.282,0.0,0.298,0.798,182.014,192140,4
5gQYzrjQw7Y76pEPDdmr00,Adchithooku,NARAYANAN | D. Imman,Viswasam (Original Motion Picture Soundtrack),2020,44,0.639,0.938,7,-5.303,1,0.219,0.123,0.0,0.334,0.708,82.9,266945,4
0F7FA14euOIX8KcbEturGH,Old Town Road,Lil Nas X | ,7 EP,2019,77,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,113000,4
6hSfjpsNSBwGuj528LhyAI,Mazhaiyin Saaralil,Dharan Kumar | Shweta Mohan,Aaha Kalyanam - Tamil,2014,43,0.753,0.427,11,-9.463,1,0.0314,0.375,3.67e-05,0.087,0.656,119.974,284317,4
00QuXoF6LyKwH9xz7lXGdf,Kurukku Siruthvalea (From Mudhalvan),Hariharan | Mahalakshmi Iyer,Singer Special Hariharan and K.J.Jesudas,2013,53,0.69,0.518,11,-8.843,0,0.0845,0.17,1.77e-06,0.382,0.746,76.995,398341,4
7CZYShn64kMixm8gqrTpww,OMG Ponnu,Sid Sriram | Jonita Gandhi,Sarkar (Tamil) [Original Motion Picture Soundtrack],2018,53,0.809,0.714,11,-9.555,0,0.0342,0.00169,0.136,0.0573,0.514,130.011,284224,4
6W6omlQs3mySet0jTC6pvM,Unakkul Naane,Harris Jayaraj | Rohini,Unakkul Naane,2023,66,0.591,0.536,0,-9.532,0,0.0559,0.683,0.000856,0.14,0.347,107.008,127850,4
4tdGbVmWAjyNa5vMnI5mr5,Chinna Chinna Sol Eduthu,Ilaiyaraaja | K. J. Yesudas,Rajakumaran (Original Motion Picture Soundtrack),1994,19,0.74,0.317,11,-11.174,0,0.0378,0.848,0.0,0.247,0.575,105.882,308293,4
6IlQTriFgUeEbVx3Y10sia,Driving Ms Daisy,Logic | Childish Gambino,Under Pressure (Deluxe),2014,53,0.657,0.822,9,-4.612,0,0.0535,0.37,1.88e-06,0.104,0.536,160.049,240587,4
1yZNoberHEoWuQbcpF3KNV,I'd Still Be There,Johnny Cash | ,Ring Of Fire: The Best Of Johnny Cash,1963,28,0.719,0.5,9,-10.303,1,0.0487,0.883,0.00152,0.27,0.707,148.273,154093,3
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin | ,A Winter Romance,1959,75,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,117147,4
4ibeUufYky3u3taOFmf3aD,Combathur Mapilaikku,Swarnalatha | Udhith Narayanan,Coimbathore Mapillai (Original Motion Picture Soundtrack),1995,36,0.787,0.931,2,-4.87,1,0.189,0.524,0.000383,0.0494,0.823,90.933,270800,4
0c8iEGIzOz6FEU4Lvw5UYO,Uyya Uyya Uttango,D. Imman | Veeramanidasan,Muthal Idam (Original Motion Picture Soundtrack),2011,1,0.831,0.798,1,-4.875,1,0.172,0.179,2.22e-05,0.179,0.789,109.988,266787,4
5LasbqTjPDWKd6KXD3v7qV,"Minsara Poove (From ""Padayappa"")",A.R. Rahman | Srinivas,Padayappa (Original Motion Picture Soundtrack),1999,30,0.721,0.713,0,-8.232,1,0.0695,0.0776,0.000632,0.0738,0.443,98.992,379373,4
2AIxrjoVCWUPe0n1vTDJhv,Google Google,Vijay | Andrea Jeremiah,Thuppakki (Original Motion Picture Soundtrack),2012,59,0.925,0.653,5,-6.887,0,0.0506,0.0112,0.00515,0.112,0.79,128.988,369476,4
4Jx8H6BR7WW9XYEwHlPORt,Dai Dai Kattikkoda,Karthik | Sunitha Sarathy,Sachien,2021,36,0.854,0.667,7,-10.209,1,0.0467,0.0311,0.0246,0.0752,0.178,105.029,265338,4
3cAyH9d6fXoAOOqDH3t8Kz,Nadodi Nadodi,P. Susheela | A. L. Raghavan,Anbe Vaa (Original Motion Picture Soundtrack),1966,5,0.405,0.638,2,-7.927,1,0.11,0.948,0.0028,0.379,0.897,83.925,407987,4
2mvA51Hd82C1me2uldaufq,"Chinna Chinna Asai (From ""Roja"")",Minmini | ,Birthday Special A.R. Rahman Tamil Hits,2018,57,0.591,0.41,2,-6.901,1,0.0487,0.299,4.19e-05,0.132,0.569,171.809,293076,4
0h4BEv6xL4dkHhdUP3GaOU,And One - Hybrid Theory EP,Linkin Park | ,Hybrid Theory (20th Anniversary Edition),2020,41,0.389,0.881,9,-5.037,1,0.0993,0.00319,0.153,0.317,0.332,109.762,269882,4
6N0lVRGchPb9GheKe1RY0Y,All You Will Remember,Conjurer | ,Páthos,2022,25,0.136,0.88,11,-4.867,1,0.136,0.00422,0.915,0.131,0.0849,74.58,445267,3
7DxZhoZHdsaQsckyJ8eSY3,All I Need,One Side | ,All I Need,2023,47,0.629,0.63,2,-10.038,1,0.0546,0.185,0.0,0.126,0.264,103.037,177769,4
5WxUaPf2AOxBcJ2nA7awdN,Raaja Rajathi,Ilaiyaraaja | ,Play That Beat Mr.Raja #1,2012,34,0.884,0.481,3,-9.328,0,0.0593,0.127,0.221,0.0682,0.898,141.495,279261,4
2oxLHumZtbvXwkHc4v1uai,"Thirakkadha (From ""En Swasa Katre"")",A.R. Rahman | Unnikrishnan,En Swasa Katre (Original Motion Picture Soundtrack),1999,19,0.714,0.436,2,-10.766,1,0.0372,0.45,2.13e-05,0.143,0.786,104.01,429400,4
2Bl0ZF10Jc2KjWdPZrkUAg,There Ain't Nothing Like a Song,Elvis Presley | ,Speedway,1968,19,0.587,0.802,0,-6.419,1,0.0817,0.739,0.0,0.332,0.752,142.096,129653,4
0Sc8AsDTBeZFWg8K9tMARE,My Way Of Life,Frank Sinatra | ,Cycles,1968,57,0.318,0.331,10,-14.221,0,0.0272,0.537,5.58e-06,0.677,0.699,89.434,187360,4
0LA3US8io1lgFoY7YSypct,Varayo En Thozhi,Sonu Nigam | Harini,Jeans (Original Motion Picture Soundtrack),1998,47,0.809,0.608,10,-8.641,1,0.0506,0.0759,4.18e-06,0.0604,0.723,109.067,348163,4
2VGs7EmaIxq96Wcog6DQOc,Why This Kolaveri Di? - The Soup of Love,Anirudh Ravichander | Dhanush,Why This Kolaveri Di? (The Soup of Love),2011,66,0.82,0.785,5,-4.003,0,0.158,0.59,1.79e-05,0.372,0.894,140.013,259293,4
7cAFB83sEKAmwekVvQtGZj,Nikes on My Feet,Mac Miller | ,K.I.D.S.,2010,76,0.801,0.57,9,-5.103,0,0.265,0.559,0.0,0.111,0.565,92.058,164632,4
3TGCxJ0pooWh2y98i4BN1K,Rasathi,Santhosh Narayanan | Lalitha Vijaykumar,36 Vayadhinile (Original Motion Picture Soundtrack),2015,34,0.772,0.413,9,-8.311,1,0.044,0.438,3.92e-06,0.0815,0.639,115.999,265088,4
0SSKHTfyUmL8JUQtfpKcfB,Promised Land,Elvis Presley | ,Promised Land,1975,61,0.481,0.915,9,-10.446,1,0.0419,0.28,0.819,0.538,0.95,192.525,173787,4
0sOhuzzePqgEsiK8efRZgR,Thirunelveli Halwada,Harris Jayaraj | Palakkad Sriram,Saamy (Original Motion Picture Soundtrack),2003,60,0.604,0.78,2,-8.134,0,0.259,0.165,0.0,0.0707,0.669,105.135,308400,3
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,Plain White T's | ,All That We Needed,2005,81,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,232533,4
3zhgmd8rMNwBDajtbtfGco,Nee Engey En Anbe,Swarnalatha | ,Chinna Thambi (Original Motion Picture Soundtrack),1991,45,0.617,0.343,0,-11.867,0,0.0321,0.879,0.00286,0.182,0.727,82.854,308975,4
0AOmbw8AwDnwXhHC3OhdVB,Courtesy Call,Thousand Foot Krutch | ,The End Is Where We Begin,2012,75,0.531,0.638,11,-5.145,0,0.0809,0.00409,0.0,0.0822,0.445,164.079,236898,4
4au81WOeFQWUQvHh7WCGz2,Groove Thang,Zhané | ,Pronounced Jah-Nay,1994,54,0.911,0.49,9,-7.208,0,0.0394,0.029,0.00105,0.0751,0.842,102.046,235000,4
0r1ppERo8Mp5iKg3lANvnB,Poo Avizhum Pozhudhil,Santhosh Narayanan | Pradeep Kumar,Enakkul Oruvan (Original Motion Picture Soundtrack),2014,58,0.585,0.444,1,-9.969,0,0.0458,0.412,6.99e-05,0.242,0.233,119.774,240637,5
5xAZDlzqvI1wflhB4mzYoz,Showdown,Electric Light Orchestra | ,On the Third Day,1973,56,0.721,0.456,0,-12.524,0,0.0325,0.468,0.00308,0.174,0.964,113.229,249227,4
0LfJkvPNCNEMLpZJgDQiV1,The Wonder of You,Elvis Presley | ,The Essential Elvis Presley,2007,64,0.448,0.691,7,-6.957,1,0.0286,0.286,0.00111,0.945,0.633,88.836,153200,4
66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),Soulja Boy | ,souljaboytellem.com,2007,78,0.736,0.74,0,-2.18,1,0.0786,0.515,0.0,0.0468,0.803,140.141,221933,4
20X9OeC606XNwEtDBOym5u,Love Drunk,BOYS LIKE GIRLS | ,Love Drunk,2009,66,0.44,0.976,10,-3.17,1,0.141,0.00177,3.39e-06,0.16,0.412,150.005,226707,4
33ObC2qwzQMku1kY8fBKIv,Still In Love With You,Cher | ,Heart Of Stone,1989,34,0.616,0.579,5,-10.234,1,0.0304,0.296,5.27e-06,0.0991,0.512,119.787,187840,4
16VhHtoaOjTU4AJBNSBNQ1,Hey  Hey  What Can I Do - Remaster,Led Zeppelin | ,Coda (Deluxe Edition),1982,67,0.468,0.858,1,-9.639,1,0.0543,0.166,0.000304,0.0807,0.526,77.987,236760,4
5KfLr5UF3iQN0ifFMQH0ol,Ennavale Adi Ennavale,Unnikrishnan | ,Kaadhalan,2014,60,0.611,0.327,3,-15.109,1,0.0352,0.555,0.0,0.108,0.431,97.016,312033,3
55MIRLbZzpYSmMlRt9ZDWM,30/90,Andrew Garfield | Joshua Henry,tick  tick... BOOM! (Soundtrack from the Netflix Film),2021,64,0.466,0.789,0,-5.956,1,0.0663,0.0146,0.0,0.0637,0.36,175.772,262505,4
4ccJUGIKd3Ul2IUYetNlWB,Vizhigalil Oru Vaanavil,G. V. Prakash | Saindhavi,Deiva Thiirumagal (Original Motion Picture Soundtrack),2011,60,0.697,0.464,5,-8.832,0,0.0254,0.716,0.0112,0.0457,0.382,108.994,362533,4
7f9sC9fvtjYSZYOLSmKJlq,Tom's Diner,Suzanne Vega | DNA,Tom's Album,1991,62,0.86,0.439,6,-12.264,0,0.0495,0.0204,0.0147,0.0465,0.725,99.144,228307,4
5bShFhmCTNCpVX5Nb4weCd,When the Deal Goes Down,Bob Dylan | ,Modern Times,2006,31,0.562,0.277,1,-11.901,1,0.0366,0.714,1.15e-05,0.0765,0.255,94.159,304187,3
0qMGFKkgMGK6uzEtLuLDwk,Natchathira Jannalil,Mano | Sunandha,Suryavamsam (Original Motion Picture Soundtrack),1997,40,0.818,0.659,9,-10.157,0,0.043,0.263,0.00395,0.0839,0.879,131.993,294840,4
2Lc8WHTELixsQMhZA8kmTY,Paakatha,Devi Sri Prasad | Tippu,Aaru (Original Motion Picture Soundtrack),2005,35,0.757,0.513,8,-11.898,1,0.0477,0.0214,0.0266,0.111,0.783,144.992,265378,4
2bZ184aj9umMiWp7Jl9sGS,Mayil Pola,Bhavatharini | ,Bharathi (Original Motion Picture Soundtrack),2000,28,0.8,0.307,4,-14.344,0,0.0729,0.341,7.18e-06,0.0724,0.838,150.081,272354,4
2iXj3eyl9C6ZqCrVC5SJcR,Elay Keechan,A.R. Rahman | ,Kadal (Original Motion Picture Soundtrack),2012,42,0.733,0.6,7,-8.229,1,0.0279,0.816,8.94e-05,0.106,0.86,94.003,371440,4
6rHDMFYZMwHeQZ6084qFHq,Ennai Thottu,Ilaiyaraaja | S. P. Balasubrahmanyam,Unna Ninachen Paatu Padichen (Original Motion Picture Soundtrack),1992,63,0.796,0.35,0,-15.182,1,0.044,0.851,0.00684,0.124,0.793,115.891,300960,4
5q3yh1tNmM4KDcdnZCgEcI,"Theendai (From ""En Swasa Katre"")",A.R. Rahman | S. P. Balasubrahmanyam,En Swasa Katre (Original Motion Picture Soundtrack),1999,16,0.714,0.57,2,-11.929,1,0.0537,0.208,0.000163,0.205,0.781,159.976,410120,4
5TlAXiBCBwiQnIZUAA4Jkg,Professional Rapper (feat. Snoop Dogg),Lil Dicky | Snoop Dogg,Professional Rapper,2015,61,0.684,0.621,11,-8.442,0,0.362,0.432,0.0,0.607,0.537,128.882,353960,3
5NaOWLOmVjcA3M5spRATN9,Honey,Mariah Carey | ,Butterfly,1997,63,0.694,0.824,1,-6.756,1,0.0909,0.119,7.15e-06,0.152,0.675,95.833,299827,4
1HdN5z9EDr3OiQO3ZDUUBU,Ulagam Oruvanukka,Santhosh Narayanan | Ananthu,Kabali (Original Motion Picture Soundtrack),2016,56,0.771,0.879,1,-4.532,1,0.27,0.116,0.0,0.169,0.642,104.969,242868,4
0mknlibAARXVk3d8pafTUg,90 Days (feat. Wrabel),P!nk | Wrabel,Hurts 2B Human,2019,56,0.573,0.385,7,-5.379,0,0.0686,0.746,0.0,0.107,0.345,131.804,230853,4
3N3jaRR4FJvhuuHlrp4Vqv,Didn't Know How (to Love You),Joesef | ,Permanent Damage,2023,46,0.626,0.734,1,-6.527,0,0.0635,0.425,3.54e-05,0.356,0.769,114.126,195944,4
5C2O6Tr274KQNxcmPnk2t2,Money Changes Everything,Cyndi Lauper | ,She's So Unusual,1983,50,0.594,0.883,6,-4.013,1,0.0375,0.0186,6.14e-05,0.331,0.706,120.465,305560,4
2ZuVcEjueOmhmhxdhKn2qh,Nenja Unakaga,Haricharan | Yuvan Shankar Raja,Sindhubaadh,2019,35,0.436,0.815,3,-4.919,1,0.108,0.376,1.72e-06,0.139,0.393,90.238,216667,4
2w1fP72DhHEXuLh3wsKs3L,Suthudhu Suthudhu,Vidyasagar | Hariharan,Kanden Kadhalai (Original Motion Picture Soundtrack),2009,53,0.801,0.817,0,-4.074,0,0.0371,0.266,0.0416,0.139,0.86,132.983,254040,4
5LAKjqbB5uurPpxFEicd9S,Wu-Tang Forever,Drake | ,Nothing Was The Same,2013,61,0.836,0.427,8,-8.516,0,0.27,0.0474,0.0,0.101,0.368,99.912,217680,4
15hAdEsdro55EsWun4gKMn,Yugam Noorai,Hemachandra Vedala | Sangeetha Rajeshwaran,Kaali (Original Motion Picture Soundtrack),2021,25,0.726,0.727,6,-7.065,0,0.0283,0.151,0.0313,0.102,0.625,127.988,321767,4
2hHLbkatPwOOmrNxTiD41L,I Really Like You,Carly Rae Jepsen | ,Emotion (Deluxe Expanded Edition),2015,73,0.62,0.805,5,-5.538,1,0.0417,0.00564,9.15e-05,0.285,0.586,122.062,204764,4
4bV5sf2B4hWBBd5HQ8S7KB,Nobody Like U,4*TOWN (From Disney and Pixar’s Turning Red) | Jordan Fisher,Turning Red (Original Motion Picture Soundtrack),2022,69,0.905,0.631,9,-10.06,0,0.177,0.129,0.0,0.101,0.751,105.026,160947,4
3nCRH0Jwvp8I1gZwMFfiSC,I Was The Child,Barry Gibb | ,Love Player No. 1,1987,12,0.317,0.114,2,-20.045,1,0.0362,0.849,0.751,0.07,0.11,72.967,170762,4
3l7JaDIJmWMpvcJqhTJjrk,Hosanna,A.R. Rahman | Vijay Prakash,Vinnathaandi Varuvaayaa (Original Motion Picture Soundtrack),2010,66,0.582,0.812,7,-6.147,1,0.0418,0.166,0.00162,0.0407,0.7,86.051,330547,4
6XXJEBF9zkWoywsc9f9qm2,Mudhal Mudhalai,Harris Jayaraj | Benny Dayal,Lesa Lesa (Original Motion Picture Soundtrack),2003,38,0.807,0.687,5,-9.105,0,0.0398,0.0583,4.04e-05,0.0959,0.739,123.99,329013,4
0zhkY6RIV6DyZgqI7JMbbv,Kaana Karunguyilae,Ilaiyaraaja | Kovai Kamala,Sethu (Original Motion Picture Soundtrack),1999,53,0.717,0.662,4,-9.003,1,0.207,0.273,2.34e-05,0.172,0.759,89.328,311587,4
5AoTuHE5P5bvC7BBppYnja,Respect - 2003 Remaster,Aretha Franklin | ,Atlantic 60th: Soul  Sweat And Strut,2007,64,0.744,0.611,0,-6.386,1,0.0333,0.0723,0.000532,0.0692,0.961,114.991,142187,4
5uGYioCID2me8DzXCj1nFy,Yennama Kannu Sowkiyama,Malaysia Vasudevan | S. P. Balasubrahmanyam,Mr. Bharath (Original Motion Picture Soundtrack),1986,56,0.825,0.646,0,-10.726,1,0.0892,0.495,0.0,0.0863,0.869,141.957,276720,4
2sz4PEf3VD5fMtPW72X6bM,Veera,A.R. Rahman | Vijay Prakash,Raavanan (Original Motion Picture Soundtrack),2010,39,0.776,0.944,7,-5.897,1,0.0601,0.301,0.0,0.0595,0.596,127.015,195893,4
4xZqoLPxeIUItAiF16H6Ve,Nila Kaaigiradhu,Hariharan | ,Indira,2014,53,0.497,0.21,2,-14.644,1,0.0306,0.491,0.0,0.156,0.193,94.941,255007,4
3kjpq6QXeJTgPbC1ed8wql,Enna Solla Pogirai,Shankar Mahadevan | ,Kandukondain Kandukondain (Original Motion Picture Soundtrack),1960,52,0.766,0.438,4,-13.101,0,0.164,0.0303,9.79e-06,0.0862,0.331,82.012,360880,4
6b6kw608oaGxL0BbMO7WtK,"Jumbalakka (From ""En Swasa Katre"")",A.R. Rahman | Rafee,En Swasa Katre (Original Motion Picture Soundtrack),1999,23,0.579,0.619,8,-12.077,1,0.0626,0.174,0.000569,0.356,0.88,135.909,381667,4
2ccW4vFSVKRgVjkZzvdjRw,That's Why You Go Away,Michael Learns To Rock | ,Strange Foreign Beauty,1999,68,0.621,0.533,7,-7.222,1,0.0265,0.343,0.0,0.0881,0.322,126.987,253093,4
5tyMJlMqaggzvuX7TtlrTe,Love song,Lana Del Rey | ,Norman Fucking Rockwell!,2019,71,0.384,0.0701,9,-16.512,1,0.0367,0.966,0.00017,0.0805,0.288,63.425,229326,4
2iP6v6ZCjp44nUziiiTVFK,Chuzhi Pottu,Sirkazhi Govindarajan | ,Tamil Devotional,1989,12,0.359,0.404,7,-14.548,1,0.245,0.988,0.00322,0.236,0.573,59.875,199813,4
